Sales Person,Geo,Product,Date,Amount,Boxes
SP14,G6,P18,27-03-2023,7196,219
SP17,G6,P04,27-03-2023,1078,49
SP16,G3,P06,28-03-2023,4998,385
SP03,G1,P19,28-03-2023,8127,581
SP25,G1,P17,28-03-2023,6006,273
SP20,G5,P16,28-03-2023,13349,431
SP09,G5,P04,28-03-2023,994,50
SP11,G4,P04,28-03-2023,6160,363
SP11,G2,P10,28-03-2023,2569,108
SP16,G5,P12,28-03-2023,3206,321
SP14,G3,P19,29-03-2023,665,52
SP17,G1,P03,29-03-2023,427,26
SP03,G2,P10,29-03-2023,5166,216
SP23,G4,P15,29-03-2023,8603,574
SP21,G5,P16,29-03-2023,1904,71
SP10,G5,P03,29-03-2023,3766,210
SP25,G1,P14,29-03-2023,1337,134
SP24,G6,P05,29-03-2023,12775,913
SP18,G3,P02,29-03-2023,7812,601
SP14,G1,P03,29-03-2023,3976,249
SP15,G5,P11,29-03-2023,13083,437
SP13,G3,P17,29-03-2023,4487,187
SP21,G6,P21,29-03-2023,5313,253
SP06,G5,P17,29-03-2023,2163,91
SP20,G4,P01,29-03-2023,4830,173
SP06,G5,P07,29-03-2023,7959,295
SP06,G2,P09,29-03-2023,4067,452
SP13,G4,P09,29-03-2023,1120,80
SP10,G5,P12,29-03-2023,10829,722
SP19,G4,P09,29-03-2023,5068,724
SP03,G4,P20,29-03-2023,9156,436
SP16,G4,P16,30-03-2023,6944,240
SP07,G4,P14,30-03-2023,2870,169
SP19,G1,P20,30-03-2023,4403,210
SP18,G5,P06,30-03-2023,4312,240
SP14,G1,P11,01-04-2023,1050,33
SP25,G5,P04,01-04-2023,1890,119
SP16,G2,P19,01-04-2023,5348,764
SP05,G5,P10,01-04-2023,11214,534
SP23,G3,P10,01-04-2023,1113,49
SP07,G4,P07,01-04-2023,2268,88
SP17,G1,P12,01-04-2023,6419,378
SP15,G2,P12,01-04-2023,7539,419
SP07,G3,P08,01-04-2023,9520,414
SP04,G6,P12,01-04-2023,6209,518
SP07,G6,P03,01-04-2023,1652,92
SP21,G3,P17,01-04-2023,6657,278
SP13,G5,P22,01-04-2023,12460,656
SP03,G3,P13,01-04-2023,9548,455
SP13,G1,P16,01-04-2023,8176,356
SP21,G2,P05,01-04-2023,7903,465
SP04,G1,P08,01-04-2023,4473,224
SP25,G2,P16,01-04-2023,4536,175
SP06,G4,P15,04-04-2023,3962,397
SP21,G6,P19,04-04-2023,21588,1440
SP01,G4,P18,04-04-2023,16394,547
SP15,G1,P07,04-04-2023,3101,115
SP14,G1,P18,04-04-2023,4039,131
SP24,G4,P22,05-04-2023,2975,124
SP18,G4,P15,05-04-2023,5320,532
SP16,G1,P13,05-04-2023,287,16
SP17,G1,P17,05-04-2023,6902,277
SP25,G3,P16,05-04-2023,5726,230
SP14,G4,P15,05-04-2023,1512,168
SP23,G2,P18,05-04-2023,5845,183
SP01,G1,P18,05-04-2023,3038,98
SP06,G4,P22,05-04-2023,1085,44
SP18,G2,P14,05-04-2023,1029,86
SP15,G2,P10,05-04-2023,10038,457
SP04,G3,P13,05-04-2023,10843,493
SP18,G5,P21,06-04-2023,3101,141
SP25,G5,P22,06-04-2023,1162,56
SP06,G6,P11,06-04-2023,3885,126
SP24,G5,P11,06-04-2023,8960,299
SP02,G1,P20,06-04-2023,6902,406
SP15,G2,P15,06-04-2023,4830,440
SP15,G2,P07,06-04-2023,1792,75
SP12,G2,P02,06-04-2023,18165,1514
SP21,G6,P05,06-04-2023,5152,322
SP03,G6,P19,06-04-2023,812,74
SP09,G6,P09,07-04-2023,1918,137
SP23,G4,P08,07-04-2023,4879,287
SP20,G6,P13,07-04-2023,4788,252
SP13,G2,P11,07-04-2023,6860,229
SP15,G2,P05,07-04-2023,6461,404
SP21,G2,P08,07-04-2023,77,5
SP16,G3,P22,08-04-2023,1358,76
SP01,G4,P10,08-04-2023,9373,361
SP16,G5,P13,08-04-2023,2968,186
SP19,G2,P01,08-04-2023,6111,266
SP15,G3,P10,08-04-2023,13251,631
SP25,G4,P14,08-04-2023,8085,674
SP01,G6,P07,08-04-2023,15022,626
SP24,G3,P03,08-04-2023,3003,131
SP10,G5,P14,08-04-2023,7602,845
SP24,G3,P18,08-04-2023,4368,151
SP07,G2,P12,08-04-2023,3577,224
SP06,G2,P19,08-04-2023,2590,200
SP05,G1,P05,08-04-2023,931,72
SP08,G2,P01,08-04-2023,8750,283
SP09,G4,P13,08-04-2023,1960,104
SP05,G4,P22,08-04-2023,7252,363
SP01,G3,P04,08-04-2023,9933,552
SP21,G2,P22,11-04-2023,7434,413
SP02,G2,P03,11-04-2023,9275,442
SP05,G3,P11,11-04-2023,1274,51
SP02,G6,P12,11-04-2023,9737,650
SP13,G4,P15,11-04-2023,2569,257
SP25,G6,P06,11-04-2023,14959,713
SP01,G2,P22,11-04-2023,8939,389
SP17,G1,P10,11-04-2023,2688,108
SP13,G4,P20,11-04-2023,3675,217
SP13,G3,P07,11-04-2023,10738,430
SP06,G3,P22,11-04-2023,812,41
SP11,G5,P03,11-04-2023,10612,590
SP10,G5,P10,11-04-2023,3822,160
SP03,G2,P03,11-04-2023,1463,67
SP08,G3,P16,11-04-2023,3262,126
SP21,G2,P19,11-04-2023,217,17
SP06,G1,P16,11-04-2023,5600,187
SP06,G5,P10,11-04-2023,1120,56
SP19,G5,P01,11-04-2023,294,11
SP22,G5,P06,12-04-2023,5663,334
SP23,G5,P16,12-04-2023,10689,428
SP19,G1,P17,12-04-2023,70,3
SP20,G4,P10,12-04-2023,9093,379
SP14,G3,P10,12-04-2023,14238,594
SP07,G5,P07,12-04-2023,2408,84
SP16,G4,P07,12-04-2023,203,8
SP02,G6,P01,12-04-2023,2359,99
SP22,G3,P10,12-04-2023,6650,247
SP22,G4,P20,12-04-2023,5845,390
SP14,G2,P01,12-04-2023,3206,124
SP23,G3,P03,12-04-2023,2632,155
SP15,G3,P06,12-04-2023,6895,406
SP10,G5,P19,12-04-2023,140,20
SP18,G6,P17,13-04-2023,2107,82
SP01,G3,P20,13-04-2023,10136,676
SP15,G4,P02,13-04-2023,15722,1966
SP08,G3,P17,13-04-2023,1323,49
SP15,G2,P02,13-04-2023,4767,398
SP22,G1,P09,13-04-2023,20825,2314
SP25,G6,P12,13-04-2023,4627,331
SP12,G4,P18,14-04-2023,4095,158
SP19,G4,P12,14-04-2023,8365,761
SP08,G3,P22,14-04-2023,4193,210
SP05,G5,P18,14-04-2023,5754,206
SP01,G6,P19,14-04-2023,9093,827
SP12,G2,P16,14-04-2023,3675,154
SP03,G4,P08,15-04-2023,2555,135
SP22,G2,P19,15-04-2023,1071,134
SP21,G2,P16,15-04-2023,3612,145
SP14,G2,P15,15-04-2023,1540,97
SP01,G6,P11,15-04-2023,6790,262
SP23,G4,P07,18-04-2023,9863,353
SP20,G5,P20,18-04-2023,1106,74
SP01,G5,P17,18-04-2023,3129,105
SP14,G5,P13,18-04-2023,7077,373
SP05,G5,P02,18-04-2023,392,27
SP07,G1,P18,18-04-2023,7952,319
SP02,G6,P22,18-04-2023,10703,487
SP10,G1,P21,18-04-2023,9660,440
SP11,G1,P20,18-04-2023,3808,293
SP18,G2,P12,18-04-2023,4060,313
SP01,G4,P21,18-04-2023,12236,816
SP16,G6,P07,19-04-2023,959,44
SP14,G6,P02,19-04-2023,2114,193
SP04,G3,P17,19-04-2023,1743,61
SP19,G6,P09,19-04-2023,9044,823
SP12,G5,P19,19-04-2023,9506,951
SP24,G5,P13,19-04-2023,6608,276
SP22,G2,P04,19-04-2023,1799,90
SP18,G5,P12,19-04-2023,5425,453
SP01,G4,P09,19-04-2023,5292,441
SP10,G6,P14,19-04-2023,2352,168
SP24,G5,P18,19-04-2023,5236,202
SP17,G6,P16,19-04-2023,4354,146
SP17,G2,P06,19-04-2023,7133,376
SP23,G1,P19,19-04-2023,3066,256
SP22,G3,P11,19-04-2023,15932,498
SP02,G4,P03,19-04-2023,3836,214
SP06,G1,P04,19-04-2023,2149,127
SP06,G2,P18,19-04-2023,1043,42
SP09,G3,P17,19-04-2023,3087,119
SP07,G6,P05,19-04-2023,994,53
SP05,G5,P21,19-04-2023,7819,489
SP08,G2,P10,19-04-2023,5222,194
SP05,G4,P15,19-04-2023,11102,694
SP23,G1,P20,19-04-2023,574,29
SP14,G5,P06,19-04-2023,19824,1167
SP25,G3,P03,19-04-2023,343,17
SP02,G2,P19,20-04-2023,7637,1091
SP03,G6,P07,20-04-2023,3745,130
SP09,G5,P07,20-04-2023,8253,331
SP06,G3,P14,20-04-2023,266,19
SP15,G3,P14,20-04-2023,6153,684
SP11,G5,P02,20-04-2023,1253,90
SP15,G6,P11,20-04-2023,3752,122
SP10,G2,P08,21-04-2023,5145,286
SP10,G3,P08,21-04-2023,2156,90
SP19,G3,P09,21-04-2023,1288,108
SP16,G4,P19,21-04-2023,2233,224
SP19,G5,P20,21-04-2023,2156,154
SP20,G2,P20,21-04-2023,9870,581
SP13,G2,P12,21-04-2023,9016,564
SP06,G5,P21,21-04-2023,6482,342
SP10,G5,P09,21-04-2023,8295,1383
SP25,G1,P10,21-04-2023,4830,202
SP01,G4,P02,21-04-2023,4025,288
SP11,G3,P09,21-04-2023,1309,94
SP19,G1,P06,21-04-2023,4970,277
SP13,G4,P05,21-04-2023,4130,207
SP13,G1,P08,21-04-2023,4739,226
SP03,G1,P08,22-04-2023,13545,847
SP10,G3,P10,22-04-2023,6615,331
SP10,G3,P04,22-04-2023,10101,481
SP25,G2,P06,22-04-2023,539,34
SP03,G4,P06,22-04-2023,4795,343
SP16,G3,P12,22-04-2023,833,65
SP02,G2,P10,22-04-2023,2359,91
SP11,G1,P04,22-04-2023,1484,93
SP16,G4,P11,22-04-2023,14378,533
SP25,G2,P03,22-04-2023,11039,614
SP25,G5,P21,22-04-2023,1218,77
SP20,G1,P22,22-04-2023,5117,214
SP14,G6,P22,22-04-2023,469,25
SP05,G4,P06,22-04-2023,1806,113
SP17,G6,P11,22-04-2023,4739,149
SP03,G6,P12,25-04-2023,4053,271
SP19,G5,P16,25-04-2023,3353,112
SP06,G4,P14,25-04-2023,10080,1008
SP13,G5,P01,25-04-2023,3367,117
SP01,G5,P06,25-04-2023,4011,236
SP03,G3,P03,25-04-2023,22715,1420
SP03,G5,P03,25-04-2023,2583,152
SP16,G6,P08,25-04-2023,12537,738
SP04,G5,P20,25-04-2023,6587,330
SP19,G2,P19,25-04-2023,56,6
SP12,G5,P05,25-04-2023,5124,285
SP24,G2,P04,25-04-2023,4970,311
SP12,G4,P14,25-04-2023,952,74
SP07,G1,P16,25-04-2023,8365,349
SP21,G5,P09,25-04-2023,7217,722
SP13,G6,P15,25-04-2023,8022,502
SP22,G1,P04,25-04-2023,3360,198
SP07,G3,P05,26-04-2023,9975,768
SP19,G2,P20,26-04-2023,6174,441
SP05,G3,P05,26-04-2023,2485,125
SP06,G4,P16,26-04-2023,9604,343
SP25,G5,P12,26-04-2023,1274,116
SP07,G1,P14,26-04-2023,6916,692
SP18,G1,P05,26-04-2023,10682,629
SP02,G6,P21,26-04-2023,2023,145
SP20,G6,P20,26-04-2023,6034,355
SP13,G2,P15,26-04-2023,602,67
SP01,G2,P06,26-04-2023,3864,298
SP19,G1,P08,26-04-2023,8057,504
SP15,G6,P18,26-04-2023,14000,438
SP24,G4,P02,26-04-2023,7749,775
SP23,G6,P05,26-04-2023,280,19
SP07,G1,P20,26-04-2023,623,30
SP23,G1,P17,27-04-2023,6629,277
SP12,G5,P13,27-04-2023,8393,365
SP22,G2,P10,27-04-2023,9646,420
SP21,G1,P19,27-04-2023,8792,1256
SP03,G3,P12,27-04-2023,7623,693
SP25,G6,P11,27-04-2023,5600,187
SP12,G6,P19,27-04-2023,6076,868
SP18,G2,P04,27-04-2023,10269,514
SP14,G3,P04,27-04-2023,4144,189
SP21,G3,P06,27-04-2023,11795,562
SP22,G5,P11,27-04-2023,1519,57
SP21,G4,P06,27-04-2023,2121,152
SP20,G2,P08,27-04-2023,2758,173
SP12,G3,P08,28-04-2023,1519,90
SP21,G2,P15,28-04-2023,7427,676
SP20,G6,P07,28-04-2023,6650,247
SP10,G6,P09,28-04-2023,2520,194
SP13,G3,P19,28-04-2023,3010,232
SP17,G6,P20,28-04-2023,9289,517
SP15,G6,P13,28-04-2023,3556,149
SP11,G5,P17,28-04-2023,2639,91
SP20,G2,P04,28-04-2023,1764,89
SP13,G3,P22,28-04-2023,15190,691
SP17,G3,P08,28-04-2023,6209,389
SP03,G4,P07,28-04-2023,7028,282
SP10,G3,P20,29-04-2023,9268,618
SP02,G4,P22,29-04-2023,6293,243
SP07,G6,P09,29-04-2023,3031,337
SP23,G5,P11,29-04-2023,2583,100
SP14,G6,P21,29-04-2023,3850,214
SP24,G4,P09,29-04-2023,17780,1368
SP25,G3,P17,29-04-2023,6153,280
SP18,G3,P07,29-04-2023,3514,147
SP01,G2,P15,29-04-2023,1652,128
SP10,G4,P12,29-04-2023,6769,484
SP16,G6,P01,29-04-2023,4494,150
SP24,G5,P15,01-05-2023,3199,267
SP10,G5,P21,01-05-2023,11508,822
SP23,G4,P09,01-05-2023,5712,476
SP01,G1,P05,01-05-2023,14462,804
SP11,G4,P01,01-05-2023,8099,312
SP16,G3,P04,01-05-2023,700,34
SP17,G4,P02,01-05-2023,3066,384
SP05,G2,P06,01-05-2023,14406,901
SP09,G2,P13,01-05-2023,7224,425
SP25,G1,P18,01-05-2023,6762,212
SP23,G5,P19,01-05-2023,483,38
SP14,G3,P17,01-05-2023,10990,478
SP19,G6,P06,01-05-2023,3864,184
SP02,G3,P04,01-05-2023,4942,248
SP02,G1,P10,01-05-2023,9828,351
SP25,G1,P05,02-05-2023,3528,236
SP19,G2,P22,02-05-2023,7511,418
SP13,G4,P16,02-05-2023,10269,447
SP24,G2,P16,02-05-2023,10024,358
SP12,G2,P21,02-05-2023,4648,291
SP21,G2,P21,02-05-2023,1771,85
SP07,G2,P22,02-05-2023,8869,370
SP06,G2,P02,02-05-2023,8463,529
SP22,G2,P06,02-05-2023,8729,546
SP02,G5,P22,02-05-2023,1708,78
SP03,G2,P17,02-05-2023,196,9
SP10,G5,P04,02-05-2023,2646,133
SP05,G5,P15,02-05-2023,665,48
SP24,G6,P08,03-05-2023,9856,493
SP25,G3,P18,03-05-2023,8435,256
SP02,G5,P12,03-05-2023,5586,430
SP06,G2,P21,03-05-2023,2709,136
SP16,G2,P12,03-05-2023,3724,249
SP05,G3,P08,03-05-2023,4046,184
SP04,G1,P12,03-05-2023,1169,117
SP02,G5,P09,04-05-2023,12474,1560
SP24,G3,P20,04-05-2023,5838,278
SP21,G6,P20,04-05-2023,5488,392
SP10,G4,P03,04-05-2023,539,29
SP05,G4,P03,04-05-2023,1211,56
SP19,G3,P12,04-05-2023,1841,132
SP24,G3,P01,04-05-2023,14882,532
SP11,G2,P16,04-05-2023,2590,90
SP07,G1,P07,04-05-2023,3829,142
SP08,G2,P07,04-05-2023,4207,169
SP24,G5,P08,04-05-2023,20608,1145
SP22,G1,P18,04-05-2023,2737,98
SP03,G5,P04,04-05-2023,5873,392
SP17,G3,P11,04-05-2023,2674,90
SP13,G6,P17,05-05-2023,9982,400
SP11,G5,P01,05-05-2023,952,42
SP01,G4,P11,05-05-2023,3353,112
SP20,G4,P16,05-05-2023,1960,68
SP14,G1,P16,05-05-2023,224,8
SP11,G4,P11,05-05-2023,3178,133
SP22,G4,P09,05-05-2023,12103,1211
SP12,G1,P06,05-05-2023,12642,973
SP06,G3,P10,05-05-2023,3542,154
SP02,G1,P16,05-05-2023,8505,294
SP04,G2,P06,05-05-2023,16856,937
SP03,G4,P16,05-05-2023,5306,222
SP06,G5,P20,05-05-2023,2198,170
SP16,G5,P16,05-05-2023,10304,356
SP08,G1,P21,05-05-2023,2765,146
SP13,G1,P13,05-05-2023,5362,269
SP12,G5,P07,05-05-2023,6489,260
SP07,G3,P07,05-05-2023,1239,43
SP20,G6,P11,05-05-2023,2968,110
SP15,G1,P08,05-05-2023,1589,73
SP09,G4,P10,05-05-2023,10353,370
SP18,G6,P02,05-05-2023,10864,836
SP11,G2,P15,05-05-2023,2037,157
SP21,G6,P11,05-05-2023,5306,183
SP18,G5,P09,08-05-2023,15883,1444
SP02,G5,P19,08-05-2023,4242,327
SP11,G3,P07,08-05-2023,833,30
SP04,G6,P19,08-05-2023,2653,266
SP12,G2,P17,08-05-2023,2730,98
SP12,G6,P05,08-05-2023,140,8
SP15,G1,P06,08-05-2023,4102,293
SP02,G1,P13,08-05-2023,8547,503
SP04,G6,P04,09-05-2023,8519,568
SP07,G5,P08,09-05-2023,413,19
SP22,G4,P03,09-05-2023,8190,390
SP24,G4,P10,09-05-2023,1393,50
SP03,G1,P21,09-05-2023,3367,154
SP25,G6,P21,09-05-2023,3969,181
SP12,G5,P14,09-05-2023,4550,380
SP15,G1,P04,09-05-2023,5796,306
SP03,G5,P12,09-05-2023,1218,102
SP16,G5,P22,09-05-2023,5488,262
SP16,G4,P09,09-05-2023,259,26
SP06,G1,P01,09-05-2023,6545,219
SP21,G1,P06,10-05-2023,5257,263
SP25,G3,P13,10-05-2023,7875,493
SP01,G5,P14,10-05-2023,1820,203
SP01,G2,P05,10-05-2023,2205,117
SP07,G5,P01,11-05-2023,9044,312
SP13,G3,P05,11-05-2023,8799,489
SP02,G3,P17,11-05-2023,4627,178
SP12,G5,P21,11-05-2023,8015,422
SP11,G6,P17,11-05-2023,840,29
SP11,G2,P02,11-05-2023,12173,1107
SP13,G1,P03,11-05-2023,8743,398
SP19,G4,P06,11-05-2023,8561,408
SP04,G3,P08,11-05-2023,7357,307
SP10,G5,P08,11-05-2023,2037,108
SP04,G5,P13,11-05-2023,12012,546
SP14,G5,P20,11-05-2023,6979,499
SP25,G3,P10,11-05-2023,4529,175
SP06,G5,P22,11-05-2023,14406,759
SP20,G1,P04,11-05-2023,14511,807
SP12,G1,P05,11-05-2023,3290,174
SP12,G2,P14,12-05-2023,11557,964
SP20,G1,P08,12-05-2023,9758,465
SP05,G3,P19,12-05-2023,6195,564
SP24,G4,P21,12-05-2023,19894,995
SP10,G1,P10,12-05-2023,1638,75
SP20,G1,P14,12-05-2023,2163,181
SP13,G6,P18,12-05-2023,4872,174
SP01,G1,P07,12-05-2023,16240,739
SP03,G3,P02,12-05-2023,14357,1306
SP13,G1,P17,12-05-2023,889,36
SP07,G2,P05,12-05-2023,406,21
SP11,G3,P04,12-05-2023,1932,121
SP21,G6,P12,12-05-2023,9184,511
SP07,G3,P20,12-05-2023,7014,540
SP13,G3,P15,12-05-2023,9926,1103
SP23,G6,P02,12-05-2023,11697,1064
SP25,G1,P22,12-05-2023,840,42
SP16,G5,P01,15-05-2023,4725,197
SP08,G5,P09,15-05-2023,8043,1006
SP04,G3,P01,15-05-2023,994,40
SP24,G4,P18,15-05-2023,16359,528
SP24,G3,P11,15-05-2023,2660,99
SP21,G6,P02,15-05-2023,11431,880
SP03,G2,P14,15-05-2023,147,13
SP06,G4,P17,15-05-2023,161,7
SP18,G6,P16,15-05-2023,3528,142
SP11,G5,P11,15-05-2023,1981,80
SP18,G1,P14,15-05-2023,6139,384
SP10,G5,P18,15-05-2023,1890,66
SP22,G2,P08,15-05-2023,5551,327
SP16,G4,P01,15-05-2023,14742,546
SP13,G6,P19,15-05-2023,7637,510
SP17,G3,P06,16-05-2023,11620,684
SP17,G3,P18,16-05-2023,3171,100
SP12,G6,P10,16-05-2023,4718,182
SP03,G3,P18,16-05-2023,7511,243
SP03,G6,P04,16-05-2023,4858,232
SP24,G3,P15,16-05-2023,637,46
SP06,G2,P11,16-05-2023,3283,118
SP21,G5,P03,16-05-2023,4760,207
SP19,G6,P20,16-05-2023,4893,258
SP18,G5,P13,16-05-2023,2373,140
SP11,G1,P22,16-05-2023,3689,148
SP25,G2,P17,16-05-2023,1526,67
SP19,G5,P08,16-05-2023,2156,98
SP14,G1,P17,16-05-2023,210,8
SP14,G5,P09,17-05-2023,7700,963
SP10,G2,P09,17-05-2023,3766,343
SP07,G3,P14,17-05-2023,4837,404
SP12,G2,P06,17-05-2023,9016,694
SP09,G6,P05,17-05-2023,448,23
SP25,G6,P02,17-05-2023,9065,648
SP07,G2,P08,18-05-2023,1456,70
SP15,G6,P20,18-05-2023,2464,165
SP16,G6,P14,18-05-2023,14161,886
SP24,G2,P05,18-05-2023,5481,289
SP17,G4,P14,18-05-2023,2177,156
SP07,G6,P11,18-05-2023,21,1
SP06,G6,P01,18-05-2023,350,13
SP11,G3,P12,18-05-2023,11018,787
SP11,G4,P13,18-05-2023,4277,204
SP22,G5,P07,18-05-2023,3367,154
SP10,G2,P18,18-05-2023,1925,61
SP09,G6,P17,18-05-2023,9590,384
SP11,G5,P05,18-05-2023,13832,814
SP25,G5,P09,18-05-2023,8134,814
SP15,G1,P03,19-05-2023,6685,335
SP25,G2,P21,19-05-2023,2142,134
SP17,G4,P21,19-05-2023,15407,701
SP25,G6,P19,19-05-2023,623,48
SP10,G6,P08,19-05-2023,1085,68
SP08,G3,P19,19-05-2023,2933,226
SP12,G4,P10,22-05-2023,13860,693
SP15,G3,P09,22-05-2023,3787,316
SP08,G3,P06,22-05-2023,1085,73
SP12,G4,P19,22-05-2023,16926,1302
SP06,G6,P05,22-05-2023,3311,255
SP25,G1,P21,22-05-2023,3360,160
SP15,G1,P02,22-05-2023,11683,1461
SP09,G4,P20,23-05-2023,532,32
SP10,G1,P05,23-05-2023,11466,637
SP23,G3,P20,23-05-2023,574,34
SP19,G6,P08,23-05-2023,1547,68
SP23,G4,P22,23-05-2023,6356,255
SP06,G6,P22,23-05-2023,7833,357
SP16,G6,P22,23-05-2023,7280,331
SP05,G2,P20,23-05-2023,686,35
SP23,G1,P11,23-05-2023,4480,145
SP17,G5,P07,23-05-2023,4928,215
SP20,G5,P05,23-05-2023,1687,106
SP14,G5,P18,23-05-2023,3738,139
SP21,G6,P10,23-05-2023,784,30
SP14,G4,P14,23-05-2023,231,17
SP15,G1,P13,23-05-2023,13825,865
SP22,G5,P05,23-05-2023,10997,647
SP06,G1,P03,23-05-2023,2569,136
SP17,G5,P06,23-05-2023,13958,997
SP09,G1,P14,23-05-2023,2905,171
SP24,G5,P16,24-05-2023,3801,132
SP23,G2,P15,24-05-2023,14,1
SP10,G6,P04,24-05-2023,70,5
SP20,G6,P18,24-05-2023,5138,156
SP04,G3,P04,24-05-2023,2135,143
SP10,G4,P06,25-05-2023,2331,146
SP15,G4,P16,25-05-2023,7707,249
SP25,G3,P21,25-05-2023,9856,658
SP20,G1,P17,25-05-2023,6097,218
SP20,G6,P06,25-05-2023,245,18
SP13,G3,P01,25-05-2023,8141,291
SP06,G5,P14,25-05-2023,5656,566
SP04,G6,P16,25-05-2023,7357,320
SP13,G1,P12,25-05-2023,833,84
SP17,G3,P20,25-05-2023,5299,408
SP14,G5,P12,25-05-2023,1785,149
SP04,G2,P21,26-05-2023,5670,270
SP19,G2,P08,26-05-2023,12810,610
SP15,G2,P19,26-05-2023,11396,1140
SP22,G6,P18,26-05-2023,707,23
SP23,G5,P08,26-05-2023,2618,146
SP04,G1,P19,26-05-2023,8260,636
SP24,G5,P12,26-05-2023,8120,625
SP17,G2,P03,26-05-2023,6713,448
SP13,G1,P14,26-05-2023,22512,2047
SP11,G5,P10,29-05-2023,1400,54
SP24,G4,P19,29-05-2023,1540,103
SP23,G5,P06,29-05-2023,903,57
SP07,G3,P04,29-05-2023,3857,227
SP04,G6,P02,29-05-2023,840,60
SP18,G6,P01,29-05-2023,119,5
SP10,G5,P02,29-05-2023,3500,270
SP11,G1,P14,29-05-2023,8435,938
SP02,G1,P14,29-05-2023,10640,819
SP01,G2,P13,29-05-2023,1155,49
SP12,G3,P06,29-05-2023,133,7
SP09,G5,P12,29-05-2023,14007,1274
SP13,G1,P02,30-05-2023,10724,766
SP07,G6,P12,30-05-2023,2611,201
SP21,G1,P03,30-05-2023,5663,334
SP15,G4,P06,30-05-2023,12796,640
SP13,G1,P15,30-05-2023,4571,305
SP16,G5,P02,30-05-2023,5866,652
SP02,G4,P04,30-05-2023,8309,554
SP21,G5,P20,30-05-2023,8540,657
SP13,G5,P11,30-05-2023,2310,83
SP20,G1,P12,01-06-2023,2597,200
SP14,G5,P11,01-06-2023,2156,77
SP24,G1,P09,01-06-2023,826,76
SP25,G3,P20,01-06-2023,4004,267
SP07,G4,P20,01-06-2023,13636,650
SP06,G5,P02,01-06-2023,3808,381
SP03,G1,P12,01-06-2023,6076,608
SP25,G2,P10,01-06-2023,9051,453
SP07,G3,P15,01-06-2023,12124,1213
SP20,G4,P06,02-06-2023,10094,594
SP08,G1,P16,02-06-2023,1771,58
SP03,G5,P14,02-06-2023,5474,498
SP19,G3,P11,03-06-2023,15701,655
SP11,G6,P08,03-06-2023,8813,441
SP16,G5,P07,03-06-2023,2009,78
SP23,G1,P04,03-06-2023,8029,383
SP01,G2,P11,03-06-2023,5264,220
SP14,G6,P12,03-06-2023,2247,188
SP13,G4,P04,03-06-2023,798,45
SP18,G3,P14,06-06-2023,2107,141
SP14,G5,P19,06-06-2023,8946,814
SP03,G5,P16,06-06-2023,2947,96
SP22,G4,P21,06-06-2023,12418,654
SP11,G2,P12,06-06-2023,5894,328
SP18,G2,P13,07-06-2023,3171,145
SP06,G2,P16,07-06-2023,10458,419
SP03,G5,P06,07-06-2023,420,27
SP13,G5,P15,07-06-2023,1638,126
SP07,G1,P06,07-06-2023,8708,436
SP19,G5,P03,07-06-2023,5663,334
SP11,G5,P20,07-06-2023,343,21
SP21,G2,P13,07-06-2023,1351,68
SP19,G6,P12,07-06-2023,3346,305
SP07,G1,P19,07-06-2023,7917,1131
SP10,G4,P04,07-06-2023,2527,115
SP08,G4,P08,07-06-2023,6685,304
SP10,G4,P09,07-06-2023,5145,572
SP06,G1,P18,07-06-2023,1260,47
SP05,G4,P17,07-06-2023,1344,54
SP24,G3,P14,07-06-2023,17437,1342
SP11,G3,P06,07-06-2023,7658,404
SP02,G6,P08,07-06-2023,7784,390
SP14,G5,P04,07-06-2023,7889,416
SP09,G4,P22,07-06-2023,5957,314
SP18,G1,P02,07-06-2023,2457,273
SP21,G2,P20,07-06-2023,11900,700
SP04,G4,P01,07-06-2023,5817,201
SP21,G1,P10,07-06-2023,8778,352
SP08,G1,P08,07-06-2023,819,49
SP25,G1,P12,07-06-2023,2121,152
SP04,G6,P17,07-06-2023,5166,192
SP19,G1,P22,08-06-2023,2296,121
SP17,G5,P05,08-06-2023,175,9
SP16,G2,P20,08-06-2023,9961,499
SP07,G4,P16,08-06-2023,2513,84
SP05,G3,P09,08-06-2023,8239,1374
SP12,G4,P06,08-06-2023,14532,1118
SP02,G4,P21,08-06-2023,3955,189
SP02,G2,P17,08-06-2023,4186,150
SP15,G5,P13,08-06-2023,2156,120
SP03,G5,P02,08-06-2023,2317,194
SP13,G4,P13,08-06-2023,861,48
SP02,G2,P22,08-06-2023,182,10
SP09,G5,P14,09-06-2023,9002,901
SP07,G2,P19,09-06-2023,2996,200
SP20,G1,P20,09-06-2023,2653,133
SP04,G1,P01,09-06-2023,4648,194
SP24,G1,P11,09-06-2023,4410,147
SP22,G3,P14,09-06-2023,168,12
SP20,G3,P20,09-06-2023,749,54
SP15,G4,P14,09-06-2023,8099,507
SP09,G4,P06,09-06-2023,7378,568
SP11,G6,P12,10-06-2023,11683,974
SP15,G1,P20,10-06-2023,6076,468
SP22,G3,P19,10-06-2023,1190,92
SP22,G5,P17,10-06-2023,5418,247
SP16,G4,P20,10-06-2023,8624,454
SP23,G2,P17,10-06-2023,4291,154
SP14,G1,P06,13-06-2023,6636,350
SP04,G4,P20,13-06-2023,6734,355
SP16,G5,P08,13-06-2023,5327,222
SP06,G6,P04,13-06-2023,10927,521
SP21,G3,P07,13-06-2023,1827,61
